Date,Open,High,Low,Close,Adj Close,Volume
2021-10-25,48.665001,48.938000,48.349998,48.775002,44.063538,175889841
2021-10-26,48.650002,49.169998,48.412998,49.000000,44.266800,140396860
2021-10-27,49.055000,49.320000,48.599998,48.959999,44.230663,158926004
2021-10-28,50.000000,50.340000,49.147999,49.580002,44.790779,197110071
2021-10-29,49.825001,50.480000,49.630001,50.220001,45.368961,261931165
2021-11-01,50.869999,51.403999,49.630001,51.110001,46.172985,160606916
2021-11-02,51.549999,51.580002,41.444000,51.029999,46.100712,200088158
2021-11-03,50.849998,51.000000,50.299999,50.500000,45.621910,174756403
2021-11-04,50.689999,50.730000,48.025002,48.250000,43.589249,307214200
2021-11-05,48.099998,49.334999,48.099998,49.105000,44.361660,252705505
2021-11-08,48.895000,49.560001,48.514999,49.160000,44.411350,144957324
2021-11-09,48.834999,49.044998,48.084999,48.380001,43.706692,149628755
2021-11-10,48.244999,49.514999,48.217999,49.279999,44.519756,185145255
2021-11-11,49.825001,50.240002,49.310001,49.880001,45.061798,135785483
2021-11-12,49.930000,50.220001,49.230000,49.230000,44.474586,129816197
2021-11-15,49.000000,49.855000,48.938000,49.630001,44.835949,102041060
2021-11-16,49.820000,50.014999,49.535000,49.970001,45.143108,122565303
2021-11-17,50.130001,50.992001,49.985001,49.985001,45.156654,185774937
2021-11-18,null,null,null,null,null,null
2021-11-19,50.299999,50.389999,48.345001,49.055000,44.316490,257598027
2021-11-22,49.200001,49.814999,48.939999,49.730000,44.926289,101510147
2021-11-23,49.294998,50.299999,49.110001,49.834999,45.021141,129421977
2021-11-24,49.965000,50.150002,49.410000,49.514999,44.732056,104335977
2021-11-25,49.514999,49.695000,49.099998,49.685001,44.885635,121090724
2021-11-26,47.500000,47.970001,45.404999,46.000000,41.556591,499035260
2021-11-29,46.825001,47.419998,46.250000,46.799999,42.279316,288599389
2021-11-30,46.000000,47.185001,45.505001,46.799999,42.279316,347879561
2021-12-01,46.415001,48.022999,46.415001,47.689999,43.083340,160559657
2021-12-02,47.110001,47.465000,46.435001,46.924999,42.392242,161779350
2021-12-03,47.419998,47.764999,46.330002,46.480000,41.990223,159110425
2021-12-06,46.480000,46.974998,46.154999,46.275002,41.805031,187595223
2021-12-07,46.750000,47.855000,46.564999,47.485001,42.898144,187536547
2021-12-08,47.805000,47.869999,46.687000,47.365002,42.789738,117947392
2021-12-09,47.255001,47.255001,46.570000,46.695000,42.184456,93239410
2021-12-10,46.410000,46.869999,46.264999,46.334999,41.859230,82200068
2021-12-13,46.330002,46.334000,44.299999,44.349998,40.065975,315907539
2021-12-14,44.750000,45.542999,44.615002,45.189999,40.824829,143831905
2021-12-15,45.174999,45.525002,44.355000,44.355000,40.070492,114000489
2021-12-16,45.000000,47.430000,44.355000,46.410000,41.926983,323349438
2021-12-17,46.355000,47.325001,45.720001,46.160000,41.701138,359113278
2021-12-20,45.070000,45.915001,44.825001,45.459999,41.068748,209209569
2021-12-21,45.945000,46.450001,45.910000,46.355000,41.877296,135939459
2021-12-22,46.474998,47.145000,46.298000,46.959999,42.423855,104721929
2021-12-23,47.195000,47.715000,47.054001,47.634998,43.033653,97487752
2021-12-24,47.764999,48.105000,47.439999,47.439999,42.857494,52779157
2021-12-29,48.470001,48.735001,47.724998,48.000000,43.363403,95297983
2021-12-30,47.700001,48.564999,47.700001,48.345001,43.675072,69823271
2021-12-31,48.150002,48.334999,47.799999,47.799999,43.182716,50362743
2022-01-04,49.220001,50.000000,48.599998,49.910000,45.088902,238638895
2022-01-05,50.200001,51.240002,50.000000,50.680000,45.784519,268522660
2022-01-06,49.935001,52.000000,49.668999,52.000000,46.977016,320456504
2022-01-07,52.759998,53.180000,52.110001,52.840000,47.735874,226744765
2022-01-10,52.950001,53.189999,52.389999,52.810001,47.708775,254924966
2022-01-11,52.880001,53.049999,52.380001,52.889999,47.781048,184117239
2022-01-12,53.310001,53.410000,52.630001,53.180000,48.043034,139325708
2022-01-13,53.250000,54.117001,52.939999,53.970001,48.756721,142086003
2022-01-14,53.779999,55.040001,53.419998,54.970001,49.660126,212668176
2022-01-17,55.290001,56.000999,54.919998,55.130001,49.804672,229444944
2022-01-18,54.919998,55.849998,54.369999,54.369999,49.118084,220513159
2022-01-19,54.200001,54.880001,53.529999,53.880001,48.675419,236887004
2022-01-20,53.500000,53.709999,51.919998,52.980000,47.862350,221857195
2022-01-21,52.130001,52.619999,51.349998,51.750000,46.751163,187327605
2022-01-24,51.070000,51.750000,49.224998,49.270000,44.510719,282598008
2022-01-25,50.389999,51.320000,49.865002,50.910000,45.992306,277583398
2022-01-26,51.410000,52.919998,51.410000,52.029999,47.004116,149908245
2022-01-27,51.439999,53.279999,51.049999,52.250000,47.202869,249529611
2022-01-28,51.950001,52.459999,50.759998,51.200001,46.254292,358298322
2022-01-31,51.470001,51.840000,50.810001,51.049999,46.118778,156167834
2022-02-01,51.799999,52.389999,51.290001,52.389999,47.329342,179517363
2022-02-02,53.040001,53.610001,52.650002,52.860001,47.753941,212887878
2022-02-03,53.189999,54.500000,52.185001,53.299999,48.151440,261163021
2022-02-04,53.799999,53.970001,51.310001,51.380001,46.416908,310615405
2022-02-07,52.090000,52.770000,51.599998,52.590000,47.510025,170499842
2022-02-08,52.980000,53.259998,52.320000,52.500000,47.428715,165211945
2022-02-09,52.700001,53.090000,52.000000,53.090000,47.961731,170858759
2022-02-10,52.980000,53.400002,52.509998,53.400002,48.241783,184243619
2022-02-11,53.020000,53.959999,52.570000,53.959999,48.747688,177202605
2022-02-14,52.520000,52.950001,51.209999,51.709999,46.715031,224580586
2022-02-15,51.279999,52.779999,51.223000,52.630001,47.546162,151011097
2022-02-16,52.650002,52.840000,51.580002,51.930000,46.913776,213579368
2022-02-17,51.900002,52.070000,50.919998,51.290001,46.335602,189461870
2022-02-18,51.009998,52.169998,50.660000,51.220001,46.272362,182220365
2022-02-21,51.310001,51.926998,50.540001,50.919998,46.001339,118166880
2022-02-22,49.360001,51.696999,48.615002,51.310001,46.353668,175512574
2022-02-23,51.360001,52.560001,51.209999,52.200001,47.157696,185341500
2022-02-24,48.000000,49.533001,46.000000,46.544998,42.048943,706276732
2022-02-25,47.355000,50.078999,46.544998,49.680000,44.881119,518677124
2022-02-28,47.575001,49.020000,47.035000,48.435001,43.756382,396856621
2022-03-01,48.525002,49.459999,45.779999,45.779999,41.357841,438016914
2022-03-02,45.365002,46.580002,45.200001,46.075001,41.624348,402627643
2022-03-03,46.134998,46.915001,44.999001,45.154999,40.793213,282139905
2022-03-04,44.700001,45.068001,42.627998,43.029999,38.873478,490561743
2022-03-07,40.825001,45.104000,38.095001,41.250000,37.265423,652244747
2022-03-08,40.400002,43.596001,40.130001,41.959999,37.906834,384654494
2022-03-09,44.799999,45.685001,43.264999,45.380001,40.996479,331892436
2022-03-10,45.869999,45.959999,44.145000,44.590000,40.282787,259040367
2022-03-11,45.000000,46.666000,44.548000,45.465000,41.073269,212963198
2022-03-14,46.599998,48.040001,46.139999,47.735001,43.123997,297152997
2022-03-15,47.000000,48.007000,46.845001,47.395000,42.816841,160710514
2022-03-16,48.599998,49.033001,47.980000,48.605000,43.909958,277001718
2022-03-17,48.900002,49.216999,47.285000,48.000000,43.363403,294112234
2022-03-18,48.119999,49.139999,47.919998,49.139999,44.393280,393533448
2022-03-21,49.000000,49.532001,48.404999,48.630001,43.932541,202484121
2022-03-22,49.000000,50.448002,48.764999,50.240002,45.387028,242793033
2022-03-23,50.500000,50.689999,49.509998,49.509998,44.727535,247762719
2022-03-24,49.450001,49.970001,49.000000,49.494999,44.713989,190132342
2022-03-25,49.404999,49.500000,48.551998,48.750000,44.040955,236818957
2022-03-28,48.900002,49.544998,48.639999,48.779999,44.068050,151203320
2022-03-29,49.279999,50.230000,47.959999,50.000000,45.170204,339933264
2022-03-30,48.735001,49.075001,47.910000,48.119999,43.471809,222324698
2022-03-31,48.180000,48.939999,46.869999,47.055000,42.509682,243453766
2022-04-01,47.000000,48.261002,46.845001,47.389999,42.812321,224342983
2022-04-04,47.470001,47.709999,46.165001,46.889999,42.360619,297778711
2022-04-05,46.250000,47.070000,45.505001,46.305000,41.832130,315833767
2022-04-06,46.000000,46.605999,42.125000,45.185001,40.820316,314994133
2022-04-07,44.040001,45.290001,43.945000,44.334999,41.267097,287353573
2022-04-08,44.820000,45.200001,44.542999,44.584999,41.499805,218503989
2022-04-11,44.959999,45.490002,44.691002,45.080002,41.960552,222249258
2022-04-12,44.785000,45.150002,44.119999,44.119999,41.066978,182370333
2022-04-13,44.000000,44.570000,43.869999,44.139999,41.085598,173041476
2022-04-14,44.205002,45.280998,43.970001,44.980000,41.867474,271041803
2022-04-19,45.345001,45.583000,44.610001,45.369999,42.230480,238670995
2022-04-20,45.599998,46.775002,45.384998,46.330002,43.124050,394130211
2022-04-21,46.450001,47.152000,46.137001,46.924999,43.677879,384394005
2022-04-22,46.340000,47.055000,45.759998,46.110001,42.919277,280705858
2022-04-25,45.029999,46.285000,45.029999,45.400002,42.258408,208369479
2022-04-26,46.470001,47.029999,45.884998,45.884998,42.709839,228502090
2022-04-27,46.480000,47.230000,45.240002,45.770000,42.602798,157498181
2022-04-28,47.330002,47.435001,45.794998,46.310001,43.105438,180513125
2022-04-29,47.105000,47.105000,45.369999,45.880001,42.705193,236270368
2022-05-03,46.095001,46.610001,45.450001,46.180000,42.984432,263640585
2022-05-04,46.404999,46.485001,45.650002,45.650002,42.491108,153014211
2022-05-05,46.605000,46.721001,43.900002,44.025002,40.978558,278830409
2022-05-06,43.919998,44.259998,43.004002,43.369999,40.368874,249267152
2022-05-09,43.000000,43.577999,42.345001,42.345001,39.414810,217928445
2022-05-10,42.849998,43.477001,42.435001,42.590000,39.642853,285482325
2022-05-11,42.625000,43.365002,42.200001,43.115002,40.131523,283221789
2022-05-12,42.000000,43.299999,42.000000,42.959999,39.987247,225911923
2022-05-13,43.389999,44.099998,43.327999,43.875000,40.838932,198089223
2022-05-16,43.869999,43.869999,43.029999,43.665001,40.643467,183524453
2022-05-17,43.764999,44.349998,43.630001,43.799999,40.769119,164574627
2022-05-18,44.334999,44.455002,43.735001,43.799999,40.769119,274192408
2022-05-19,43.480000,43.805000,43.105000,43.430000,40.424725,367472497
2022-05-20,43.939999,44.254002,43.299999,43.599998,40.582962,143042487
2022-05-23,44.180000,44.505001,43.667999,44.505001,41.425343,153652513
2022-05-24,44.305000,44.570000,43.715000,44.009998,40.964588,209869467
2022-05-25,44.720001,44.759998,43.740002,44.290001,41.225216,136685508
2022-05-26,44.145000,45.380001,44.078999,45.334999,42.197906,141324775
2022-05-27,45.060001,45.543999,44.705002,45.235001,42.104828,115937021
2022-05-30,45.634998,45.650002,44.830002,45.139999,42.016399,222809031
2022-05-31,45.005001,45.320999,44.585999,44.889999,41.783695,210154728
2022-06-01,45.500000,46.009998,44.889999,45.125000,42.002434,167384483
2022-06-06,45.145000,45.834999,45.069000,45.595001,42.439911,116237977
2022-06-07,45.400002,45.810001,45.256001,45.590000,42.435261,151939551
2022-06-08,45.590000,46.099998,45.368999,45.935001,42.756386,233965670
2022-06-09,45.630001,46.200001,44.790001,44.790001,41.690620,179885942
2022-06-10,44.520000,44.900002,43.375000,43.700001,40.676044,189741358
2022-06-13,42.994999,43.380001,42.529999,42.825001,39.861591,267597316
2022-06-14,42.820000,44.084999,42.790001,43.369999,40.368874,207140046
2022-06-15,43.939999,44.799999,43.939999,44.064999,41.015785,200365636
2022-06-16,43.875000,44.144001,42.154999,42.240002,39.317074,356451945
2022-06-17,42.599998,43.298000,41.963001,42.259998,39.335682,462801860
2022-06-20,42.669998,44.088001,42.500000,43.744999,40.717930,178986967
2022-06-21,43.715000,44.125000,43.365002,43.445000,40.438686,135749198
2022-06-22,42.805000,44.424999,42.740002,43.840000,40.806355,364845777
2022-06-23,43.500000,43.695000,42.310001,42.310001,39.382229,171396421
2022-06-24,42.400002,43.575001,42.195000,43.395000,40.392147,154135548
2022-06-27,43.375000,43.900002,42.974998,43.310001,40.313034,174288024
2022-06-28,43.480000,43.990002,43.424999,43.435001,40.429382,144944851
2022-06-29,42.910000,43.645000,42.775002,43.009998,40.033787,140907259
2022-06-30,42.375000,42.700001,41.154999,42.310001,39.382229,202685856
2022-07-01,41.994999,43.514999,41.855000,42.410000,39.475307,164077179
2022-07-04,42.605000,43.115002,42.560001,42.665001,39.712666,121946765
2022-07-05,43.084999,43.275002,41.334999,41.355000,38.493313,240981322
2022-07-06,42.259998,42.349998,41.095001,41.294998,38.437462,236946426
2022-07-07,42.139999,42.494999,41.919998,42.294998,39.368263,298265424
2022-07-08,42.299999,42.419998,41.400002,42.200001,39.279839,186397848
2022-07-11,42.005001,42.474998,41.945000,42.014999,39.107639,244353890
2022-07-12,41.695000,42.424999,41.375000,42.419998,39.484612,286282528
2022-07-13,42.205002,42.544998,41.514999,41.915001,39.014565,122084806
2022-07-14,41.779999,42.145000,40.965000,41.020000,38.181492,160376313
2022-07-15,40.945000,42.205002,40.893002,41.900002,39.000599,198862299
2022-07-18,42.099998,42.855000,42.049999,42.779999,39.819706,133752465
2022-07-19,42.830002,44.349998,42.770000,44.070000,41.020439,162523267
2022-07-20,44.380001,44.450001,43.070000,43.450001,40.443344,280399425
2022-07-21,43.395000,43.575001,42.639999,43.330002,40.331646,171479713
2022-07-22,43.520000,43.645000,42.970001,43.230000,40.238567,105003022
2022-07-25,43.040001,44.049999,42.810001,43.810001,40.778431,347369205
2022-07-26,44.224998,44.259998,43.299999,43.529999,40.517807,121457791
2022-07-27,45.494999,46.014999,44.783001,45.320000,42.183941,430832156
2022-07-28,46.259998,46.400002,44.159000,44.424999,41.350872,146966969
2022-07-29,45.060001,45.432999,44.775002,45.244999,42.114132,171585264
2022-08-01,45.325001,45.896000,44.915001,45.055000,41.937279,92978858
2022-08-02,45.055000,45.667000,44.798000,45.400002,42.258408,466951554
2022-08-03,45.080002,46.055000,44.935001,45.830002,42.658653,279571303
2022-08-04,45.270000,45.970001,44.750000,45.099998,42.724964,278450384
2022-08-05,45.055000,45.247002,44.340000,44.910000,42.544971,156912354
2022-08-08,45.320000,45.634998,44.695000,45.240002,42.857594,166802613
2022-08-09,45.105000,45.560001,44.980000,44.994999,42.625492,101392930
2022-08-10,45.230000,45.590000,45.007999,45.470001,43.075481,100816356
2022-08-11,45.820000,45.895000,45.301998,45.605000,43.203369,91697725
2022-08-12,45.685001,46.150002,45.415001,45.654999,43.250736,90989004
2022-08-15,45.799999,45.900002,45.333000,45.865002,43.449680,85931463
2022-08-16,46.000000,46.160000,45.695000,45.730000,43.321785,87539860
2022-08-17,46.345001,46.345001,45.625000,45.785000,43.373894,79019125
2022-08-18,45.790001,45.910000,45.487999,45.715000,43.307579,158308286
2022-08-19,45.189999,45.615002,44.695000,44.820000,42.459709,171102566
2022-08-22,44.625000,44.950001,44.237000,44.514999,42.170773,127196550
2022-08-23,44.450001,44.945000,44.115002,44.369999,42.033405,123505002
2022-08-24,44.025002,44.410000,43.650002,44.119999,41.796570,121580935
2022-08-25,44.220001,44.689999,43.959999,44.320000,41.986038,109529064
2022-08-26,44.735001,44.917999,43.669998,43.669998,41.370270,256994629
2022-08-30,43.299999,44.830002,43.299999,43.750000,41.446060,254222677
2022-08-31,44.224998,44.375000,43.705002,43.880001,41.569214,315293103
2022-09-01,43.555000,43.805000,42.639999,42.700001,40.451351,161709467
2022-09-02,43.000000,43.955002,42.775002,43.715000,41.412903,162211138
2022-09-05,43.000000,43.654999,42.724998,43.450001,41.161858,149622550
2022-09-06,44.125000,45.630001,44.005001,45.230000,42.848118,255655427
2022-09-07,44.785000,45.041000,44.500000,44.674999,42.322346,361075744
2022-09-08,44.924999,45.340000,44.595001,45.230000,42.848118,114521842
2022-09-09,45.230000,46.180000,45.130001,45.980000,43.558624,136190480
2022-09-12,46.623001,47.134998,46.299999,46.959999,44.487011,294550070
2022-09-13,47.080002,47.130001,46.360001,46.465000,44.018082,166685872
2022-09-14,46.345001,46.580002,45.800999,46.209999,43.776508,276837791
2022-09-15,46.455002,47.895000,46.384998,47.619999,45.112259,298191736
2022-09-16,47.119999,48.310001,47.092999,47.805000,45.287514,539075195
2022-09-20,48.040001,49.000000,48.040001,49.000000,46.419582,465744186
2022-09-21,null,null,null,null,null,null
2022-09-22,47.799999,49.424999,47.603001,47.959999,45.434349,233704494
2022-09-23,47.700001,48.334999,46.080002,46.224998,43.790718,214101887
2022-09-26,45.724998,45.771000,43.764999,44.699001,42.345081,521330757
2022-09-27,44.740002,45.230000,43.134998,43.290001,41.010281,414152355
2022-09-28,42.610001,43.015999,41.125000,41.855000,39.650848,644489235
2022-09-29,41.980000,42.238998,40.439999,40.715000,38.570885,432440428
2022-09-30,40.919998,42.379002,40.910000,41.389999,39.210339,370821211
2022-10-03,41.000000,42.264999,40.430000,41.779999,39.579800,453429229
2022-10-04,42.235001,43.410000,42.060001,43.119999,40.849232,280583748
2022-10-05,43.264999,43.713001,42.340000,42.855000,40.598186,173548316
2022-10-06,43.145000,43.549999,42.160000,42.529999,40.290302,152321129
2022-10-07,42.799999,43.255001,42.314999,42.680000,40.432407,244851276
2022-10-10,42.000000,42.680000,41.935001,42.189999,39.968208,388395654
2022-10-11,42.009998,42.014999,41.314999,41.494999,39.309807,145955871
2022-10-12,41.000000,41.076000,38.750000,39.090000,37.031460,331850142
2022-10-13,38.904999,41.981998,38.505001,41.770000,39.570328,295253645
2022-10-14,43.099998,43.606998,42.389999,42.450001,40.214516,237548984
2022-10-17,41.910000,43.244999,41.569000,42.669998,40.422932,298575085
2022-10-18,43.060001,43.615002,42.558998,42.605000,40.361355,266762423
2022-10-19,40.805000,41.715000,40.450001,40.610001,38.471416,264598142
2022-10-20,40.299999,42.715000,40.005001,42.044998,39.830845,330100240
2022-10-21,41.840000,42.115002,40.928001,41.384998,39.205601,186908554
2022-10-24,41.974998,43.005001,41.861000,42.540001,40.299778,158492206
2022-10-25,42.880001,43.035000,41.919998,42.974998,40.711868,114760954
2022-10-26,43.465000,43.680000,42.134998,42.549999,40.309250,444133025
2022-10-27,41.259998,43.180000,40.865002,42.779999,40.527142,276735104
2022-10-28,42.375000,42.609001,41.115002,41.270000,39.096661,180666966
2022-10-31,41.605000,42.439999,41.605000,42.020000,39.807159,167719157
2022-11-01,42.330002,42.580002,41.904999,42.205002,39.982422,390847972
2022-11-02,42.535000,42.577999,41.549999,41.775002,39.575066,134009654
2022-11-03,41.599998,42.230000,40.959999,42.230000,40.006104,163806074
2022-11-04,42.455002,43.132999,41.990002,42.750000,40.498718,172539079
2022-11-07,42.494999,43.240002,42.014999,42.014999,39.802425,208317356
2022-11-08,41.970001,43.084999,41.770000,42.849998,40.593452,267421913
2022-11-09,42.805000,43.153999,42.240002,42.564999,40.323460,103256571
2022-11-10,42.410000,43.419998,42.323002,43.299999,41.019756,145619544
2022-11-11,43.290001,43.994999,43.000000,43.514999,41.223434,179249179
2022-11-14,43.750000,43.965000,42.939999,43.605000,41.308693,98066350
2022-11-15,43.605000,43.825001,43.279999,43.715000,41.412903,81569717
2022-11-16,43.540001,43.695000,42.994999,43.130001,40.858707,202488766
2022-11-17,43.189999,44.764999,42.840000,44.419998,42.080772,217856455
2022-11-18,44.654999,45.669998,44.535000,45.474998,43.080215,183817838
2022-11-21,45.580002,45.860001,45.298000,45.514999,43.118111,92791927
2022-11-22,45.520000,45.974998,45.384998,45.570000,43.170212,83314627
2022-11-23,45.555000,45.705002,45.310001,45.485001,43.089691,69709484
2022-11-24,45.455002,46.180000,45.436001,45.939999,43.520729,81675544
2022-11-25,47.355000,47.355000,45.799999,46.310001,43.871246,110335789
2022-11-28,46.080002,46.340000,45.724998,45.814999,43.402313,84750573
2022-11-29,45.535000,46.605000,45.450001,46.325001,43.885452,159989227
2022-11-30,46.790001,47.195000,46.655998,46.904999,44.434910,322356192
2022-12-01,47.174999,47.292999,46.125000,46.125000,43.695984,145222762
2022-12-02,46.230000,46.669998,45.830002,46.650002,44.193340,81679736
2022-12-05,46.485001,46.945000,46.271000,46.375000,43.932823,123022931
2022-12-06,45.674999,46.750000,45.564999,46.424999,43.980186,153067676
2022-12-07,46.095001,46.599998,46.070000,46.235001,43.800194,100195784
2022-12-08,46.395000,46.599998,45.900002,45.900002,43.482838,97466662
2022-12-09,46.200001,46.439999,45.814999,46.439999,43.994396,90398849
2022-12-12,46.340000,46.415001,45.645000,45.775002,43.364422,88878353
2022-12-13,46.139999,46.779999,45.845001,46.369999,43.928082,104218283
2022-12-14,46.360001,46.360001,45.959999,46.154999,43.724403,164442396
2022-12-15,46.000000,46.028999,45.174999,45.465000,43.070744,92514730
2022-12-16,45.224998,45.645000,44.619999,45.180000,42.800755,310458569
2022-12-19,45.205002,45.365002,44.910000,45.000000,42.630230,58932758
2022-12-20,44.674999,45.790001,44.599998,45.520000,43.122849,256626712
2022-12-21,45.630001,46.264999,45.408001,46.244999,43.809666,68006226
2022-12-22,46.985001,46.990002,45.965000,46.099998,43.672302,56008053
2022-12-23,46.215000,46.342999,45.849998,46.029999,43.605988,21260125
2022-12-28,46.520000,46.591999,46.060001,46.240002,43.804932,163534062
2022-12-29,45.990002,46.224998,45.439999,46.224998,43.790718,57363872
2022-12-30,45.945000,46.169998,45.410000,45.410000,43.018639,70883064
2023-01-03,46.049999,47.130001,45.764999,47.130001,44.648060,207335617
2023-01-04,47.355000,47.485001,46.974998,47.445000,44.946472,151327410
2023-01-05,47.375000,48.470001,46.855000,48.314999,45.770657,227269311
2023-01-06,48.404999,48.464001,47.830002,48.005001,45.476982,307068898
2023-01-09,48.224998,48.685001,47.855000,48.250000,45.709084,213765647
2023-01-10,47.744999,48.310001,47.744999,48.035000,45.505402,101136392
2023-01-11,48.049999,48.119999,47.338001,48.075001,45.543297,207144770
2023-01-12,48.150002,48.840000,47.790001,48.750000,46.182751,163754936
2023-01-13,48.990002,49.980000,48.755001,49.615002,47.002201,176454914
2023-01-16,49.755001,49.904999,49.375000,49.750000,47.130089,185729358
2023-01-17,49.900002,49.907001,49.320000,49.500000,46.893253,366897570
2023-01-18,49.455002,50.070000,49.160000,49.465000,46.860096,118916752
2023-01-19,48.845001,49.286999,48.415001,48.805000,46.234852,142937793
2023-01-20,49.099998,49.500000,48.872002,49.275002,46.680103,233192896
2023-01-23,49.529999,49.810001,49.298000,49.810001,47.186932,91787188
2023-01-24,50.000000,50.259998,49.673000,50.130001,47.490078,147224990
2023-01-25,50.130001,51.500000,49.950001,50.950001,48.266895,174361498
2023-01-26,51.200001,52.669998,51.000000,52.500000,49.735268,183069130
2023-01-27,52.770000,52.860001,52.416000,52.590000,49.820530,107285597
2023-01-30,52.529999,53.070000,51.981998,52.980000,50.189991,236093951
2023-01-31,52.790001,52.993000,52.160000,52.580002,49.811058,262819310
2023-02-01,52.750000,53.080002,52.369999,52.980000,50.189991,360728092
2023-02-02,53.049999,53.770000,52.790001,53.490002,50.673138,233055500
2023-02-03,53.419998,53.500000,52.400002,53.330002,50.521564,113217034
2023-02-06,53.540001,53.740002,52.480000,52.830002,50.047894,189494435
2023-02-07,53.130001,53.700001,52.959999,53.450001,50.635242,187980494
2023-02-08,53.730000,53.970001,53.230000,53.650002,50.824711,187038913
2023-02-09,53.610001,54.330002,53.481998,53.970001,51.127857,248265487
2023-02-10,53.490002,54.099998,53.009998,53.290001,50.483669,225038197
2023-02-13,53.430000,53.700001,53.040001,53.070000,50.275249,72370911
2023-02-14,53.119999,54.040001,52.999001,53.790001,50.957336,139594661
2023-02-15,53.000000,53.243999,50.918999,52.380001,49.621590,217595392
2023-02-16,52.650002,53.060001,52.450001,52.939999,50.152096,88714159
2023-02-17,51.240002,51.799999,50.290001,50.910000,48.229000,382886231
2023-02-20,51.090000,51.939999,51.020000,51.540001,48.825825,112028222
2023-02-21,51.560001,51.560001,50.735001,50.970001,48.285843,232515990
2023-02-22,50.099998,51.540001,49.435001,51.259998,48.560570,256234450
2023-02-23,51.299999,52.310001,51.077000,52.000000,49.261597,221996856
2023-02-24,52.000000,52.160000,51.500000,51.660000,48.939507,340229657
2023-02-27,51.840000,52.299999,51.700001,51.790001,49.062660,124339369
2023-02-28,51.400002,52.939999,51.320000,52.619999,49.848949,301689386
2023-03-01,52.619999,52.889999,51.959999,51.959999,49.223705,363460753
2023-03-02,51.799999,51.869999,51.020000,51.340000,48.636356,307246676
2023-03-03,51.310001,51.790001,51.240002,51.790001,49.062660,106907605
2023-03-06,51.740002,51.990002,51.169998,51.770000,49.043713,112701267
2023-03-07,52.130001,52.186001,51.209999,51.349998,48.645828,207997923
2023-03-08,50.880001,51.880001,50.759998,51.599998,48.882660,243927689
2023-03-09,51.570000,51.689999,51.296001,51.459999,48.750038,148173542
2023-03-10,49.700001,50.237999,48.910000,49.775002,47.153774,255384226
2023-03-13,50.000000,50.060001,47.180000,47.224998,44.738056,389541898
2023-03-14,47.435001,48.769001,46.535000,48.235001,45.694870,225025720
